filter_p,prolificID,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,moral_to_wis_agree,wis_to_moral_agree,morality_wis_analogy,moral_wis_comments,t.morals_First Click,t.morals_Last Click,t.morals_Page Submit,t.morals_Click Count,wis_psych_char,t.universals_First Click,t.universals_Last Click,t.universals_Page Submit,t.universals_Click Count,IMW_J,IMW_O,IMW_FINAL,FRMW_J,FRMW_O,FRMW_FINAL,FRWM_J,FRWM_O,FRWM_FINAL,FRJF_J,FRJF_O,FRJF_FINAL,TRMW_J,TRMW_O,TRMW_FINAL,TRWM_J,TRWM_O,TRWM_FINAL,TRHOC_J,TRHOC_O,TRHOC_FINAL,PR_J,PR_O,PR_FINAL,DR_J,DR_O,DR_FINAL,FM_J,FM_O,FM_FINAL,CONSTRUCT_J,CONSTRUCT_O,CONSTRUCT_FINAL,Intention_J,Intention_O,Intention_FINAL,Action_J,Action_O,Action_FINAL,MDW_J,MDW_O,MDW_FINAL,wisdom_culture,AR_K,AR_H,AR_FINAL,U_K,U_H,U_FINAL,MBR_K,MBR_H,MBR_FINAL,CCOMPETENCE_K,CCOMPETENCE_H,CCOMPETENCE_FINAL,universals_sorting_0_GROUP,universals_sorting_1_GROUP,universals_sorting_2_GROUP,universals_sorting_3_GROUP,,universals_sorting_0_1_RANK,universals_sorting_0_2_RANK,universals_sorting_0_3_RANK,universals_sorting_0_4_RANK,universals_sorting_0_5_RANK,universals_sorting_0_6_RANK,universals_sorting_0_7_RANK,universals_sorting_0_8_RANK,universals_sorting_0_9_RANK,universals_sorting_0_10_RANK,universals_sorting_0_11_RANK,universals_sorting_0_12_RANK,universals_sorting_0_13_RANK,universals_sorting_0_14_RANK,universals_sorting_0_15_RANK,universals_sorting_0_16_RANK,universals_sorting_0_17_RANK,universals_sorting_1_1_RANK,universals_sorting_1_2_RANK,universals_sorting_1_3_RANK,universals_sorting_1_4_RANK,universals_sorting_1_5_RANK,universals_sorting_1_6_RANK,universals_sorting_1_7_RANK,universals_sorting_1_8_RANK,universals_sorting_1_9_RANK,universals_sorting_1_10_RANK,universals_sorting_1_11_RANK,universals_sorting_1_12_RANK,universals_sorting_1_13_RANK,universals_sorting_1_14_RANK,universals_sorting_1_15_RANK,universals_sorting_1_16_RANK,universals_sorting_1_17_RANK,universals_sorting_2_1_RANK,universals_sorting_2_2_RANK,universals_sorting_2_3_RANK,universals_sorting_2_4_RANK,universals_sorting_2_5_RANK,universals_sorting_2_6_RANK,universals_sorting_2_7_RANK,universals_sorting_2_8_RANK,universals_sorting_2_9_RANK,universals_sorting_2_10_RANK,universals_sorting_2_11_RANK,universals_sorting_2_12_RANK,universals_sorting_2_13_RANK,universals_sorting_2_14_RANK,universals_sorting_2_15_RANK,universals_sorting_2_16_RANK,universals_sorting_2_17_RANK,universals_sorting_3_1_RANK,universals_sorting_3_2_RANK,universals_sorting_3_3_RANK,universals_sorting_3_4_RANK,universals_sorting_3_5_RANK,universals_sorting_3_6_RANK,universals_sorting_3_7_RANK,universals_sorting_3_8_RANK,universals_sorting_3_9_RANK,universals_sorting_3_10_RANK,universals_sorting_3_11_RANK,universals_sorting_3_12_RANK,universals_sorting_3_13_RANK,universals_sorting_3_14_RANK,universals_sorting_3_15_RANK,universals_sorting_3_16_RANK,universals_sorting_3_17_RANK,t.culture_First Click,t.culture_Last Click,t.culture_Page Submit,t.culture_Click Count,comments,age,sex,gender,gender_5_TEXT,edu,prior.knowledge,occupation,ethnicity,religion,religion_9_TEXT,Politics_1,country,income,more.coments,PROLIFIC_PID,STUDY_ID,SESSION_ID
0,60c4c78ce63349bdd1f88773,10/22/2021 12:42,10/22/2021 13:10,IP Address,174.89.147.170,100,1694,TRUE,10/22/2021 13:10,R_10Jd7XPpxnKfrOp,,,,,43.70120239,-79.38770294,anonymous,EN,I consent to participate in this study,Morality is relevant for wisdom,"Wisdom is relevant for morality,Wisdom is necessary for morality",the supply chain is to a sourced material.,,79.264,208.947,208.953,5,"If wisdom is part of knowing, than processing wisdom would make both moral intentions and actions relevant (whereas in other contexts perhaps the intentions might matter less) - but in my opinion, exercising mental processing and understanding based on personal experiences and knowledge isn't completely dependent on personal morality.",0,0,30.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,"I wouldn't think there are any significant patterns of particular cultures preventing the development of wisdom, although certain cultures place greater emphasis on thinking, development, and storytelling (ie. the work culture of a think tank in comparison to that of a construction site; indigenous communities that revere the elderly/their ancestry and oral story in comparison to a more dismissive western culture).",1,,1,0,,0,0,,0,0,,0,Declarative (book) knowledge,"Humor,Self-transcendence,Pursuit of truth,Equanimity/Self-control,Sympathy/compassion,Context-sensitivity","Seeking Insight /Meaning,Deliberation/Reflection,Open-mindedness/Consideration of diverse perspectives,Epistemic humility/Recognition of limits of one's knowledge & one's fallibility","Uncertainty management,Experiential knowledge,In-group cooperation",,,,,,,,,,,,,,,1,,,,,,4,6,2,,,3,,5,,,,,,,1,4,3,,,,2,,,,,,,,,1,,,,,,,,,,,3,,,2,1,,,,,34.168,46.239,603.84,3,,27,Female,,,,,,,,,,,,,,,
0,60cfb6f1a8d55c525d0ad8ed,10/22/2021 11:00,10/22/2021 11:20,IP Address,92.237.253.105,100,1166,TRUE,10/22/2021 11:20,R_1erTBdCpFEwBDkv,,,,,55.80599976,-3.941696167,anonymous,EN,I consent to participate in this study,Morality is relevant for wisdom,Wisdom is sufficient for morality,Education is to students,I think morality partly comes from learning experiences but I also think some people can be born with different morals that go against the common understanding of right and wrong,5.731,113.31,114.077,5,I think having the experience of feeling guilty after doing something that is deemed morally wrong in society can affect future actions that would change the way someone would think about achieving something. Having the wisdom to know the reaction or outcome of certain actions will cause someone to think more about the intentions of their actions,10.95,10.95,22.372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,"I think culture directly affects behaviour, the social constructs created by aspects of culture have a big influence on how someone would understand the world they live in and how to act accordingly",1,,1,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.633,52.889,53.641,3,No,22,Female,,,,,,,,,,,,,,,
0,60cfd12cc1ab7940d83fdf52,10/22/2021 14:01,10/22/2021 14:12,IP Address,79.79.172.62,100,692,TRUE,10/22/2021 14:12,R_3sofNZUiLaOOe5E,,,,,50.83450317,-0.186004639,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is a precursor for wisdom,Morality is necessary for wisdom,Morality is sufficient for wisdom","Wisdom is relevant for morality,Wisdom is a precursor for morality,Wisdom is necessary for morality,Wisdom is sufficient for morality",fish is to chips.,Morality to me is to do with whether a person has good or bad intentions.,2.839,56.078,140.411,2,"as you grow older, your morals slowly evolve as you begin to understand more about the world so I belive psychological characteristics can have quite a drastic effect.",44.517,44.517,46.004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,"Different cultures can have completley opposing views, but sometimes with both cultures having good intentions. Therefore, it is a major factor to consider.",0,,0,0,,0,0,,0,0,,0,"Uncertainty management,Self-transcendence,Experiential knowledge","Epistemic humility/Recognition of limits of one's knowledge & one's fallibility,Deliberation/Reflection,Open-mindedness/Consideration of diverse perspectives,Balance of diverse interests","Seeking Insight /Meaning,In-group cooperation,Realization of shared humanity,Declarative (book) knowledge,Context-sensitivity","Sympathy/compassion,Humor,Equanimity/Self-control,Self-compassion,Pursuit of truth",,,,,,2,,,,,,,3,1,,,,,1,3,,,,2,,,,,4,,,,,,,,,,5,,,3,,2,,,,,4,1,,,,,3,,,,,5,,1,,,,,,4,2,9.755,243.266,244.423,13,Do what you believe is right.,21,Male,,,,,,,,,,,,,,,
0,60d2af6bc43a3509f77bf812,10/22/2021 13:11,10/22/2021 13:36,IP Address,82.24.140.149,100,1557,TRUE,10/22/2021 13:36,R_2zipPGynvafvyTe,,,,,51.51800537,-0.045898438,anonymous,EN,I consent to participate in this study,Morality is relevant for wisdom,"Wisdom is relevant for morality,Wisdom is necessary for morality",milk is to cereal (they complement one another but they can be consumed - exist - separately),,6.679,90.614,90.617,9,I think there is a link between psychological characteristics of wisdom and moral intentions and actions. I think there is a stronger relationship between characteristics of wisdom and moral actions. ,0,0,17.343,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,There is a strong relationship between wisdom and culture. I believe that they are quite intertwined. ,1,,1,0,,0,0,,0,0,,0,,"Epistemic humility/Recognition of limits of one's knowledge & one's fallibility,Self-transcendence,Declarative (book) knowledge,Open-mindedness/Consideration of diverse perspectives,Uncertainty management,Experiential knowledge,Balance of diverse interests,In-group cooperation","Humor,Equanimity/Self-control,Self-compassion,Context-sensitivity","Pursuit of truth,Deliberation/Reflection,Realization of shared humanity,Seeking Insight /Meaning,Sympathy/compassion",,,,,,,,,,,,,,,,,,,1,4,,,2,,,,8,,7,6,5,3,,,,,,2,4,,,,,,,,,,,,3,1,,,,,,2,3,1,,5,,,,,4,,,9,9,187.522,1,,22,Female,,,,,,,,,,,,,,,
0,60db09c0400e55fb0696d5bc,10/22/2021 13:47,10/22/2021 13:56,IP Address,143.167.114.25,100,537,TRUE,10/22/2021 13:56,R_1i8nHvmXr4xuOi6,,,,,53.3553009,-1.563293457,anonymous,EN,I consent to participate in this study,Morality is relevant for wisdom,Wisdom is relevant for morality,toilet paper is to a dirty arse,Wisdom has the elements in it needed to make best use of morality ,4.029,143.148,152.523,5,Morality is a tool and if you are wise you can make the best use of morality . Feelings get in the way and muddle the lines between morality and wisdom,0,0,12.642,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,Culture is important as culture defines the values of an individual and a population which in turn leads to wisdom,1,,1,0,,0,0,,0,0,,0,"Self-compassion,Open-mindedness/Consideration of diverse perspectives,Deliberation/Reflection,Equanimity/Self-control,Declarative (book) knowledge","Sympathy/compassion,Seeking Insight /Meaning,Context-sensitivity","Realization of shared humanity,Epistemic humility/Recognition of limits of one's knowledge & one's fallibility,Humor,In-group cooperation,Balance of diverse interests","Pursuit of truth,Uncertainty management,Self-transcendence,Experiential knowledge",,,2,4,,,3,,,,,,,,5,,1,,,,,3,,,,,,1,,,,,2,,,2,,,,,,1,,4,,5,,,,,,3,,,,,3,,,1,,,,4,2,,,,,7.799,8.59,67.738,2,,21,Male,,,,,,,,,,,,,,,
0,60dd1717e164e6d439700cea,10/22/2021 12:32,10/22/2021 12:39,IP Address,86.9.17.184,100,473,TRUE,10/22/2021 12:39,R_1M4xVKmUDvD5I9c,,,,,51.47709656,-2.553100586,anonymous,EN,I consent to participate in this study,Morality is necessary for wisdom,Wisdom is necessary for morality,watar is to a glass,not at the moment,5.729,25.279,31.046,4,wisdom will lead you to behave and act in certain ways. Your intentions might be different though,26.969,40.156,44.189,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,Definitely they affect each other. I think culture encompasses so many different aspects of life and wisdom is certailny one of them. ,1,,1,0,,0,0,,0,0,,0,"Sympathy/compassion,Context-sensitivity,Equanimity/Self-control,Epistemic humility/Recognition of limits of one's knowledge & one's fallibility,Humor","In-group cooperation,Balance of diverse interests,Seeking Insight /Meaning","Deliberation/Reflection,Open-mindedness/Consideration of diverse perspectives","Realization of shared humanity,Declarative (book) knowledge,Experiential knowledge",,4,,3,2,,,,,,1,,,,,,,5,,,,,,,,,1,,2,,,,3,,,,2,,,,1,,,,,,,,,,,,,,,,,,1,,,,,3,,2,,,,0.752,137.045,137.796,16,I don't think so,37,Female,,,,,,,,,,,,,,,
0,60e296b564bdcbdc49050ce3,10/22/2021 13:20,10/22/2021 13:27,IP Address,50.92.126.55,100,429,TRUE,10/22/2021 13:27,R_3JfPcwMtd5aTTFv,,,,,48.3717041,-123.7248001,anonymous,EN,I consent to participate in this study,Morality is sufficient for wisdom,Wisdom is necessary for morality,religion is to Ethics,"Wisdom is the knowledge we aquire from the enviroment and our lives we have lived. the perception of senses through interactions.

Morality is what we know between what is right and wrong.

",5.172,63.739,127.739,5,Both go hand in hand. We have to shape and understand our way through intentions which than becomes actions..,12.4,12.4,32.902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,Culture plays a huge role in our morality and wisdom. We only know what we know. Culture is taught and shapes us as humans.,1,,1,0,,0,0,,0,0,,0,"Epistemic humility/Recognition of limits of one's knowledge & one's fallibility,In-group cooperation,Pursuit of truth,Uncertainty management","Deliberation/Reflection,Equanimity/Self-control,Context-sensitivity,Balance of diverse interests,Self-transcendence,Declarative (book) knowledge,Experiential knowledge","Seeking Insight /Meaning,Realization of shared humanity,Open-mindedness/Consideration of diverse perspectives,Humor","Sympathy/compassion,Self-compassion",,1,,,,,,,3,2,,,,4,,,,,,,2,3,5,1,,,,,4,7,,6,,,,,3,,,,,2,,,,,,,,1,,4,,,,,,,,,,1,,,,,,2,,1.624,81.209,83.95,5,no,27,Female,,,,,,,,,,,,,,,
0,60f19b1807eb96e727acb757,10/22/2021 12:00,10/22/2021 12:09,IP Address,37.60.108.230,100,547,TRUE,10/22/2021 12:09,R_2AMRA7gdkiGzYBX,,,,,54.97489929,-1.645095825,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is a precursor for wisdom,Morality is necessary for wisdom","Wisdom is relevant for morality,Wisdom is sufficient for morality",a battery is to a flashlight,I believe having wisdom does not necessarily mean it will relate to morality but it is very close in how it works together as having wisdom means you understand what it is to have morality.,1.034,46.166,90.942,2,"I believe wisdom is gained through experiencing different things, and hence it impacts people's moral intentions or actions. If someone does not hold the wisdom their actions might be intuitive instead of being more well thought.",0,0,6.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,To a certain extent there is a small relationship between culture and psychological characteristics of wisdom as the culture that someone learns or has grown up adapting in impacts the way they think of a certian topic.,0,,0,1,,1,0,,0,0,,0,"Pursuit of truth,Seeking Insight /Meaning,Uncertainty management","Declarative (book) knowledge,Open-mindedness/Consideration of diverse perspectives,Equanimity/Self-control,In-group cooperation,Experiential knowledge,Realization of shared humanity,Self-transcendence","Humor,Epistemic humility/Recognition of limits of one's knowledge & one's fallibility,Self-compassion,Deliberation/Reflection,Context-sensitivity","Balance of diverse interests,Sympathy/compassion",,,,,,,,,1,,,,,3,,2,,,,2,3,,7,,6,,4,,,5,,1,,,,2,,,5,,4,,,,,,,,,,3,1,,,,,,,,,,2,1,,,,,,,5.39,8.171,128.865,4,,21,Female,,,,,,,,,,,,,,,
0,60f1eb91334519f0353b0e9d,10/22/2021 14:25,10/22/2021 14:40,IP Address,174.115.15.139,100,927,TRUE,10/22/2021 14:40,R_2xDkXjgecs8EUaL,,,,,45.45120239,-75.603302,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is necessary for wisdom","Wisdom is a precursor for morality,Wisdom is necessary for morality,Wisdom is sufficient for morality","Filling is to a pie. Morality (pie) can exist without it, but it would be hollow and lacking. Kant says morality is an absolute, but without context and subjective interpretation (wisdom) it's hollow. ","Morality is subjective, but not without meaning in a personal and cultural context. 

According to Kant, morality is the action you take that you with others to take, and it's an imperative. I think this is an absolute that doesn't always gel with reality, which is why Kant's morality is without wisdom, and just a pie crust. It needs filling to be complete. ",2.864,231.601,264.545,3,"Psychological characteristics shape wisdom almost entirely - The way a person feels can change their moral viewpoint (anger = justice, therefore if I feel angry, my morals shift at that moment).

Furthermore, people judge others on their outcomes and themselves on their intentions, further pushing the idea that it's all subjective to the individual.",0,0,40.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,"Culture absolutely shapes psychological characteristics of wisdom, as some would say that older people are wiser, while others would say they display survivorship bias. 

Furthermore, as cultures shift and innovation and youth are valued (depending on demographics of specific culture), those characteristics and their desirability are changed. ",1,,1,0,,0,0,,0,0,,0,"Open-mindedness/Consideration of diverse perspectives,Balance of diverse interests,Context-sensitivity,In-group cooperation","Pursuit of truth,Equanimity/Self-control,Self-transcendence","Seeking Insight /Meaning,Epistemic humility/Recognition of limits of one's knowledge & one's fallibility,Experiential knowledge,Declarative (book) knowledge,Uncertainty management","Humor,Self-compassion,Realization of shared humanity,Deliberation/Reflection,Sympathy/compassion",,,1,,3,,,,,4,,2,,,,,,,,,2,,3,,,1,,,,,,,,,,2,,,,,,,,,,,3,5,4,1,,,,,,,,4,3,,,5,,,,,,2,1,8.739,33.741,176.852,2,It is broad and profound and difficult to define explicitly without context.,34,Male,Woman/Transwoman,,Some college,I have taken courses on culture,Artist/Designer,White,Non-Religious,,2,Canada,"$35,001 - $50,000",The last question about categorizing existential and subjective psychological phenomena felt a bit confusing.,,,
0,60f57bb29fbaa13b97f04297,10/22/2021 13:08,10/22/2021 13:33,IP Address,86.153.69.74,100,1506,TRUE,10/22/2021 13:33,R_25Szw2GZalIFglK,,,,,52.51269531,-1.341293335,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is a precursor for wisdom,Morality is necessary for wisdom",Wisdom is relevant for morality,success is to work.,"Morality is something we can all try to achieve or pretend to understand it, but wisdom does not happen for everyone. There may be an element of luck to achieving wisdom, i.e. what experiences someone happens to have contribute to their wisdom. But the basic ideas of morality are taught, initially, and through reflection, one develops one's morality. Someone could also just ""fake it till they make it"" and act as if they understand the morality they are aping. However, I believe the difference between intelligence and wisdom is the effort one puts in to make their morality serve their intelligence.",9.749,425.209,428.727,19,"Psychological characteristics of wisdom depend entirely on moral intention, though not so much actions. It may be a Machiavellian way of thinking, but I believe one's actions may not appear to be as in line with one's morality as one's intentions. But without morality behind one's intentions, it isn't wisdom being used, it's cleverness, which may just be serving selfishness or cruelty.",0,0,115.07,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,,0,,,0,,,0,"I don't believe there is a universal standard of morality, and between different cultures, wisdom might take different forms. What is valued or seen as good in one culture might be entirely unimportant in another, and that informs the way everyone within those cultures would view themselves and others. For example, in one culture, people might view the collective as more important than the individual, which would mean the wisest in that culture would prioritise the needs of a group and view individual needs as not worth considering, whereas in another culture that attitude would be seen as immoral and unwise.",1,,1,0,,0,0,,0,0,,0,"Pursuit of truth,Realization of shared humanity,Seeking Insight /Meaning,Context-sensitivity,Self-compassion,Balance of diverse interests,Open-mindedness/Consideration of diverse perspectives,Self-transcendence","Sympathy/compassion,Equanimity/Self-control,Deliberation/Reflection,Uncertainty management,Humor,Declarative (book) knowledge",In-group cooperation,"Experiential knowledge,Epistemic humility/Recognition of limits of one's knowledge & one's fallibility",,,7,,4,8,,2,1,,,6,,,,3,5,,,,2,,,3,,,,1,,,4,6,,,5,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,1,,,,,,217.659,243.178,244.804,3,,30,Female,,,,,,,,,,,,,,,
0,60f762845a4e13c0eab9d6ce,10/22/2021 13:33,10/22/2021 13:42,IP Address,68.149.113.187,100,579,TRUE,10/22/2021 13:42,R_yqLX05Wygs9lmff,,,,,53.41789246,-113.5784988,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is a precursor for wisdom,Morality is necessary for wisdom","Wisdom is relevant for morality,Wisdom is a precursor for morality,Wisdom is necessary for morality",Peanut butter to Jelly.,,7.523,69.359,69.363,6,"Our moral drives our intentions, our wisdom allows us to take actions accordingly.",9.492,29.822,34.105,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,Cultures cultivates wisdom. To know one's culture well is to gain wisdom.,1,,1,0,,0,0,,0,0,,0,,"Pursuit of truth,Experiential knowledge,Realization of shared humanity,Context-sensitivity,Declarative (book) knowledge","In-group cooperation,Balance of diverse interests,Uncertainty management,Humor,Self-transcendence,Self-compassion","Sympathy/compassion,Seeking Insight /Meaning,Equanimity/Self-control,Epistemic humility/Recognition of limits of one's knowledge & one's fallibility,Deliberation/Reflection,Open-mindedness/Consideration of diverse perspectives",,,,,,,,,,,,,,,,,,,,,,4,,,3,1,,,,2,,5,,,,,,,,5,,,,1,,2,,3,,,6,4,4,6,3,,,5,,,,1,,,,,2,,,1.59,60.27,229.777,8,,29,Male,,,,,,,,,,,,,,,
